content_id,trend_search_score,youth_preference_score,total_preference_weight
PLACE_13851,0.0,0.0,0.0
PLACE_13852,0.0,0.0,0.0
PLACE_13853,0.0,0.0,0.0
PLACE_13854,0.0,0.0,0.0
PLACE_13855,0.0,0.0,0.0
PLACE_13856,0.0,0.0,0.0
PLACE_13857,0.0,0.0,0.0
PLACE_13858,0.0,0.0,0.0
PLACE_13859,0.0,0.0,0.0
PLACE_13860,0.0,0.0,0.0
PLACE_13861,0.0,0.0,0.0
PLACE_13862,0.0,0.0,0.0
PLACE_13863,0.0,0.0,0.0
PLACE_13864,0.0,0.0,0.0
PLACE_13865,0.0,0.0,0.0
PLACE_13866,0.0,0.0,0.0
PLACE_13867,0.0,0.0,0.0
PLACE_13868,0.0,0.0,0.0
PLACE_13869,0.0,0.0,0.0
PLACE_13870,0.0,0.0,0.0
PLACE_13871,0.0,0.0,0.0
PLACE_13872,0.0,0.0,0.0
PLACE_13873,0.0,0.0,0.0
PLACE_13874,0.0,0.0,0.0
PLACE_13875,0.0,0.0,0.0
PLACE_13876,0.0,0.0,0.0
PLACE_13877,0.0,0.0,0.0
PLACE_13878,0.0,0.0,0.0
PLACE_13879,0.0,0.0,0.0
PLACE_13880,0.0,0.0,0.0
PLACE_13881,0.0,0.0,0.0
PLACE_13882,0.0,0.0,0.0
PLACE_13883,0.0,0.0,0.0
PLACE_13884,0.0,0.0,0.0
PLACE_13885,0.0,0.0,0.0
PLACE_13886,0.0,0.0,0.0
PLACE_13887,0.0,0.0,0.0
PLACE_13888,0.0,0.0,0.0
PLACE_13889,0.0,0.0,0.0
PLACE_13890,0.0,0.0,0.0
PLACE_13891,0.0,0.0,0.0
PLACE_13892,0.0,0.0,0.0
PLACE_13893,0.0,0.0,0.0
PLACE_13894,0.0,0.0,0.0
PLACE_13895,0.0,0.0,0.0
PLACE_13896,0.0,0.0,0.0
PLACE_13897,0.0,0.0,0.0
PLACE_13898,0.0,0.0,0.0
PLACE_13899,0.0,0.0,0.0
PLACE_13900,0.0,0.0,0.0
PLACE_13901,0.0,0.0,0.0
PLACE_13902,0.0,0.0,0.0
PLACE_13903,0.0,0.0,0.0
PLACE_13904,0.0,0.0,0.0
PLACE_13905,0.0,0.0,0.0
PLACE_13906,0.0,0.0,0.0
PLACE_13907,0.0,0.0,0.0
PLACE_13908,0.0,0.0,0.0
PLACE_13909,0.0,0.0,0.0
PLACE_13910,0.0,0.0,0.0
PLACE_13911,0.0,0.0,0.0
PLACE_13912,0.0,0.0,0.0
PLACE_13913,0.0,0.0,0.0
PLACE_13914,0.0,0.0,0.0
PLACE_13915,0.0,0.0,0.0
PLACE_13916,0.0,0.0,0.0
PLACE_13917,0.0,0.0,0.0
PLACE_13918,0.0,0.0,0.0
PLACE_13919,0.0,0.0,0.0
PLACE_13920,0.0,0.0,0.0
PLACE_13921,0.0,0.0,0.0
PLACE_13922,0.0,0.0,0.0
PLACE_13923,0.0,0.0,0.0
PLACE_13924,0.0,0.0,0.0
PLACE_13925,0.0,0.0,0.0
PLACE_13926,0.0,0.0,0.0
PLACE_13927,0.0,0.0,0.0
PLACE_13928,0.0,0.0,0.0
PLACE_13929,0.0,0.0,0.0
PLACE_13930,0.0,0.0,0.0
PLACE_13931,0.0,0.0,0.0
PLACE_13932,0.0,0.0,0.0
PLACE_13933,0.0,0.0,0.0
PLACE_13934,0.0,0.0,0.0
PLACE_13935,0.0,0.0,0.0
PLACE_13936,0.0,0.0,0.0
PLACE_13937,0.0,0.0,0.0
PLACE_13938,0.0,0.0,0.0
PLACE_13939,0.0,0.0,0.0
PLACE_13940,0.0,0.0,0.0
PLACE_13941,0.0,0.0,0.0
PLACE_13942,0.0,0.0,0.0
PLACE_13943,0.0,0.0,0.0
PLACE_13944,0.0,0.0,0.0
PLACE_13945,0.0,0.0,0.0
PLACE_13946,0.0,0.0,0.0
PLACE_13947,0.0,0.0,0.0
PLACE_13948,0.0,0.0,0.0
PLACE_13949,0.0,0.0,0.0
PLACE_13950,0.0,0.0,0.0
PLACE_13951,0.0,0.0,0.0
PLACE_13952,0.0,0.0,0.0
PLACE_13953,0.0,0.0,0.0
PLACE_13954,0.0,0.0,0.0
PLACE_13955,0.0,0.0,0.0
PLACE_13956,0.0,0.0,0.0
PLACE_13957,0.0,0.0,0.0
PLACE_13958,0.0,0.0,0.0
PLACE_13959,0.0,0.0,0.0
PLACE_13960,0.0,0.0,0.0
PLACE_13961,0.0,0.0,0.0
PLACE_13962,0.0,0.0,0.0
PLACE_13963,0.0,0.0,0.0
PLACE_13964,0.0,0.0,0.0
PLACE_13965,0.0,0.0,0.0
PLACE_13966,0.0,0.0,0.0
PLACE_13967,0.0,0.0,0.0
PLACE_13968,0.0,0.0,0.0
PLACE_13969,0.0,0.0,0.0
PLACE_13970,0.0,0.0,0.0
PLACE_13971,0.0,0.0,0.0
PLACE_13972,0.0,0.0,0.0
PLACE_13973,0.0,0.0,0.0
PLACE_13974,0.0,0.0,0.0
PLACE_13975,0.0,0.0,0.0
PLACE_13976,0.0,0.0,0.0
PLACE_13977,0.0,0.0,0.0
PLACE_13978,0.0,0.0,0.0
PLACE_13979,0.0,0.0,0.0
PLACE_13980,0.0,0.0,0.0
PLACE_13981,0.0,0.0,0.0
PLACE_13982,0.0,0.0,0.0
PLACE_13983,0.0,0.0,0.0
PLACE_13984,0.0,0.0,0.0
PLACE_13985,0.0,0.0,0.0
PLACE_13986,0.0,0.0,0.0
PLACE_13987,0.0,0.0,0.0
PLACE_13988,0.0,0.0,0.0
PLACE_13989,0.0,0.0,0.0
PLACE_13990,0.0,0.0,0.0
PLACE_13991,0.0,0.0,0.0
PLACE_13992,0.0,0.0,0.0
PLACE_13993,0.0,0.0,0.0
PLACE_13994,0.0,0.0,0.0
PLACE_13995,0.0,0.0,0.0
PLACE_13996,0.0,0.0,0.0
PLACE_13997,0.0,0.0,0.0
PLACE_13998,0.0,0.0,0.0
PLACE_13999,0.0,0.0,0.0
PLACE_14000,0.0,0.0,0.0
PLACE_14001,0.0,0.0,0.0
PLACE_14002,0.0,0.0,0.0
PLACE_14003,0.0,0.0,0.0
PLACE_14004,0.0,0.0,0.0
PLACE_14005,0.0,0.0,0.0
PLACE_14006,0.0,0.0,0.0
PLACE_14007,0.0,0.0,0.0
PLACE_14008,0.0,0.0,0.0
PLACE_14009,0.0,0.0,0.0
PLACE_14010,0.0,0.0,0.0
PLACE_14011,0.0,0.0,0.0
PLACE_14012,0.0,0.0,0.0
PLACE_14013,0.0,0.0,0.0
PLACE_14014,0.0,0.0,0.0
PLACE_14015,0.0,0.0,0.0
PLACE_14016,0.0,0.0,0.0
PLACE_14017,0.0,0.0,0.0
PLACE_14018,0.0,0.0,0.0
PLACE_14019,0.0,0.0,0.0
PLACE_14020,0.0,0.0,0.0
PLACE_14021,0.0,0.0,0.0
PLACE_14022,0.0,0.0,0.0
PLACE_14023,0.0,0.0,0.0
PLACE_14024,0.0,0.0,0.0
PLACE_14025,0.0,0.0,0.0
PLACE_14026,0.0,0.0,0.0
PLACE_14027,0.0,0.0,0.0
PLACE_14028,0.0,0.0,0.0
PLACE_14029,0.0,0.0,0.0
PLACE_14030,0.0,0.0,0.0
PLACE_14031,0.0,0.0,0.0
PLACE_14032,0.0,0.0,0.0
PLACE_14033,0.0,0.0,0.0
PLACE_14034,0.0,0.0,0.0
PLACE_14035,0.0,0.0,0.0
PLACE_14036,0.0,0.0,0.0
PLACE_14037,0.0,0.0,0.0
PLACE_14038,0.0,0.0,0.0
PLACE_14039,0.0,0.0,0.0
PLACE_14040,0.0,0.0,0.0
PLACE_14041,0.0,0.0,0.0
PLACE_14042,0.0,0.0,0.0
PLACE_14043,0.0,0.0,0.0
PLACE_14044,0.0,0.0,0.0
PLACE_14045,0.0,0.0,0.0
PLACE_14046,0.0,0.0,0.0
PLACE_14047,0.0,0.0,0.0
PLACE_14048,0.0,0.0,0.0
PLACE_14049,0.0,0.0,0.0
PLACE_14050,0.0,0.0,0.0
PLACE_14051,0.0,0.0,0.0
PLACE_14052,0.0,0.0,0.0
PLACE_14053,0.0,0.0,0.0
PLACE_14054,0.0,0.0,0.0
PLACE_14055,0.0,0.0,0.0
PLACE_14056,0.0,0.0,0.0
PLACE_14057,0.0,0.0,0.0
PLACE_14058,0.0,0.0,0.0
PLACE_14059,0.0,0.0,0.0
PLACE_14060,0.0,0.0,0.0
PLACE_14061,0.0,0.0,0.0
PLACE_14062,0.0,0.0,0.0
PLACE_14063,0.0,0.0,0.0
PLACE_14064,0.0,0.0,0.0
PLACE_14065,0.0,0.0,0.0
PLACE_14066,0.0,0.0,0.0
PLACE_14067,0.0,0.0,0.0
PLACE_14068,0.0,0.0,0.0
PLACE_14069,0.0,0.0,0.0
PLACE_14070,0.0,0.0,0.0
PLACE_14071,0.0,0.0,0.0
PLACE_14072,0.0,0.0,0.0
PLACE_14073,0.0,0.0,0.0
PLACE_14074,0.0,0.0,0.0
PLACE_14075,0.0,0.0,0.0
PLACE_14076,0.0,0.0,0.0
PLACE_14077,0.0,0.0,0.0
PLACE_14078,0.0,0.0,0.0
PLACE_14079,0.0,0.0,0.0
PLACE_14080,0.0,0.0,0.0
PLACE_14081,0.0,0.0,0.0
PLACE_14082,0.0,0.0,0.0
PLACE_14083,0.0,0.0,0.0
PLACE_14084,0.0,0.0,0.0
PLACE_14085,0.0,0.0,0.0
PLACE_14086,0.0,0.0,0.0
PLACE_14087,0.0,0.0,0.0
PLACE_14088,0.0,0.0,0.0
PLACE_14089,0.0,0.0,0.0
PLACE_14090,0.0,0.0,0.0
PLACE_14091,0.0,0.0,0.0
PLACE_14092,0.0,0.0,0.0
PLACE_14093,0.0,0.0,0.0
PLACE_14094,0.0,0.0,0.0
PLACE_14095,0.0,0.0,0.0
PLACE_14096,0.0,0.0,0.0
PLACE_14097,0.0,0.0,0.0
PLACE_14098,0.0,0.0,0.0
PLACE_14099,0.0,0.0,0.0
PLACE_14100,0.0,0.0,0.0
PLACE_14101,0.0,0.0,0.0
PLACE_14102,0.0,0.0,0.0
PLACE_14103,0.0,0.0,0.0
PLACE_14104,0.0,0.0,0.0
PLACE_14105,0.0,0.0,0.0
PLACE_14106,0.0,0.0,0.0
PLACE_14107,0.0,0.0,0.0
PLACE_14108,0.0,0.0,0.0
PLACE_14109,0.0,0.0,0.0
PLACE_14110,0.0,0.0,0.0
PLACE_14111,0.0,0.0,0.0
PLACE_14112,0.0,0.0,0.0
PLACE_14113,0.0,0.0,0.0
PLACE_14114,0.0,0.0,0.0
PLACE_14115,0.0,0.0,0.0
PLACE_14116,0.0,0.0,0.0
PLACE_14117,0.0,0.0,0.0
PLACE_14118,0.0,0.0,0.0
PLACE_14119,0.0,0.0,0.0
PLACE_14120,0.0,0.0,0.0
PLACE_14121,0.0,0.0,0.0
PLACE_14122,0.0,0.0,0.0
PLACE_14123,0.0,0.0,0.0
PLACE_14124,0.0,0.0,0.0
PLACE_14125,0.0,0.0,0.0
PLACE_14126,0.0,0.0,0.0
PLACE_14127,0.0,0.0,0.0
PLACE_14128,0.0,0.0,0.0
PLACE_14129,0.0,0.0,0.0
PLACE_14130,0.0,0.0,0.0
PLACE_14131,0.0,0.0,0.0
PLACE_14132,0.0,0.0,0.0
PLACE_14133,0.0,0.0,0.0
PLACE_14134,0.0,0.0,0.0
PLACE_14135,0.0,0.0,0.0
PLACE_14136,0.0,0.0,0.0
PLACE_14137,0.0,0.0,0.0
PLACE_14138,0.0,0.0,0.0
PLACE_14139,0.0,0.0,0.0
PLACE_14140,0.0,0.0,0.0
PLACE_14141,0.0,0.0,0.0
PLACE_14142,0.0,0.0,0.0
PLACE_14143,0.0,0.0,0.0
PLACE_14144,0.0,0.0,0.0
PLACE_14145,0.0,0.0,0.0
PLACE_14146,0.0,0.0,0.0
PLACE_14147,0.0,0.0,0.0
PLACE_14148,0.0,0.0,0.0
PLACE_14149,0.0,0.0,0.0
PLACE_14150,0.0,0.0,0.0
PLACE_14151,0.0,0.0,0.0
PLACE_14152,0.0,0.0,0.0
PLACE_14153,0.0,0.0,0.0
PLACE_14154,0.0,0.0,0.0
PLACE_14155,0.0,0.0,0.0
PLACE_14156,0.0,0.0,0.0
PLACE_14157,0.0,0.0,0.0
PLACE_14158,0.0,0.0,0.0
PLACE_14159,0.0,0.0,0.0
PLACE_14160,0.0,0.0,0.0
PLACE_14161,0.0,0.0,0.0
PLACE_14162,0.0,0.0,0.0
PLACE_14163,0.0,0.0,0.0
PLACE_14164,0.0,0.0,0.0
PLACE_14165,0.0,0.0,0.0
PLACE_14166,0.0,0.0,0.0
PLACE_14167,0.0,0.0,0.0
PLACE_14168,0.0,0.0,0.0
PLACE_14169,0.0,0.0,0.0
PLACE_14170,0.0,0.0,0.0
PLACE_14171,0.0,0.0,0.0
PLACE_14172,0.0,0.0,0.0
PLACE_14173,0.0,0.0,0.0
PLACE_14174,0.0,0.0,0.0
PLACE_14175,0.0,0.0,0.0
PLACE_14176,0.0,0.0,0.0
PLACE_14177,0.0,0.0,0.0
PLACE_14178,0.0,0.0,0.0
PLACE_14179,0.0,0.0,0.0
PLACE_14180,0.0,0.0,0.0
PLACE_14181,0.0,0.0,0.0
PLACE_14182,0.0,0.0,0.0
PLACE_14183,0.0,0.0,0.0
PLACE_14184,0.0,0.0,0.0
PLACE_14185,0.0,0.0,0.0
PLACE_14186,0.0,0.0,0.0
PLACE_14187,0.0,0.0,0.0
PLACE_14188,0.0,0.0,0.0
PLACE_14189,0.0,0.0,0.0
PLACE_14190,0.0,0.0,0.0
PLACE_14191,0.0,0.0,0.0
PLACE_14192,0.0,0.0,0.0
PLACE_14193,0.0,0.0,0.0
PLACE_14194,0.0,0.0,0.0
PLACE_14195,0.0,0.0,0.0
PLACE_14196,0.0,0.0,0.0
PLACE_14197,0.0,0.0,0.0
PLACE_14198,0.0,0.0,0.0
PLACE_14199,0.0,0.0,0.0
PLACE_14200,0.0,0.0,0.0
PLACE_14201,0.0,0.0,0.0
PLACE_14202,0.0,0.0,0.0
PLACE_14203,0.0,0.0,0.0
PLACE_14204,0.0,0.0,0.0
PLACE_14205,0.0,0.0,0.0
PLACE_14206,0.0,0.0,0.0
PLACE_14207,0.0,0.0,0.0
PLACE_14208,0.0,0.0,0.0
PLACE_14209,0.0,0.0,0.0
PLACE_14210,0.0,0.0,0.0
PLACE_14211,0.0,0.0,0.0
PLACE_14212,0.0,0.0,0.0
PLACE_14213,0.0,0.0,0.0
PLACE_14214,0.0,0.0,0.0
PLACE_14215,0.0,0.0,0.0
PLACE_14216,0.0,0.0,0.0
PLACE_14217,0.0,0.0,0.0
PLACE_14218,2.6245,0.0,2.6245
PLACE_14219,0.0,0.0,0.0
PLACE_14220,0.0,0.0,0.0
PLACE_14221,0.0,0.0,0.0
PLACE_14222,0.0,0.0,0.0
PLACE_14223,0.0,0.0,0.0
PLACE_14224,0.0,0.0,0.0
PLACE_14225,0.0,0.0,0.0
PLACE_14226,0.0,0.0,0.0
PLACE_14227,0.0,0.0,0.0
PLACE_14228,0.0,0.0,0.0
PLACE_14229,0.0,0.0,0.0
PLACE_14230,0.0,0.0,0.0
PLACE_14231,0.0,0.0,0.0
PLACE_14232,0.0,0.0,0.0
PLACE_14233,0.0,0.0,0.0
PLACE_14234,0.0,0.0,0.0
PLACE_14235,0.0,0.0,0.0
PLACE_14236,0.0,0.0,0.0
PLACE_14237,0.0,0.0,0.0
PLACE_14238,0.0,0.0,0.0
PLACE_14239,0.0,0.0,0.0
PLACE_14240,0.0,0.0,0.0
PLACE_14241,0.0,0.0,0.0
PLACE_14242,0.0,0.0,0.0
PLACE_14243,0.0,0.0,0.0
PLACE_14244,0.0,0.0,0.0
PLACE_14245,0.0,0.0,0.0
PLACE_14246,0.0,0.0,0.0
PLACE_14247,0.0,0.0,0.0
PLACE_14248,0.0,0.0,0.0
PLACE_14249,0.0,0.0,0.0
PLACE_14250,0.0,0.0,0.0
PLACE_14251,0.0,0.0,0.0
PLACE_14252,0.0,0.0,0.0
PLACE_14253,0.0,0.0,0.0
PLACE_14254,0.0,0.0,0.0
PLACE_14255,0.0,0.0,0.0
PLACE_14256,0.0,0.0,0.0
PLACE_14257,0.0,0.0,0.0
PLACE_14258,0.0,0.0,0.0
PLACE_14259,0.0,0.0,0.0
PLACE_14260,0.0,0.0,0.0
PLACE_14261,0.0,0.0,0.0
PLACE_14262,0.0,0.0,0.0
PLACE_14263,0.0,0.0,0.0
PLACE_14264,0.0,0.0,0.0
PLACE_14265,0.0,0.0,0.0
PLACE_14266,0.0,0.0,0.0
PLACE_14267,0.0,0.0,0.0
PLACE_14268,0.0,0.0,0.0
PLACE_14269,0.0,0.0,0.0
PLACE_14270,0.0,0.0,0.0
PLACE_14271,0.0,0.0,0.0
PLACE_14272,0.0,0.0,0.0
PLACE_14273,0.0,0.0,0.0
PLACE_14274,0.0,0.0,0.0
PLACE_14275,0.0,0.0,0.0
PLACE_14276,0.0,0.0,0.0
PLACE_14277,0.0,0.0,0.0
PLACE_14278,0.0,0.0,0.0
PLACE_14279,0.0,0.0,0.0
PLACE_14280,0.0,0.0,0.0
PLACE_14281,0.0,0.0,0.0
PLACE_14282,0.0,0.0,0.0
PLACE_14283,0.0,0.0,0.0
PLACE_14284,0.0,0.0,0.0
PLACE_14285,0.0,0.0,0.0
PLACE_14286,0.0,0.0,0.0
PLACE_14287,0.0,0.0,0.0
PLACE_14288,0.0,0.0,0.0
PLACE_14289,0.0,0.0,0.0
PLACE_14290,0.0,0.0,0.0
PLACE_14291,0.0,0.0,0.0
PLACE_14292,0.0,0.0,0.0
PLACE_14293,0.0,0.0,0.0
PLACE_14294,0.0,0.0,0.0
PLACE_14295,0.0,0.0,0.0
PLACE_14296,0.0,0.0,0.0
PLACE_14297,0.0,0.0,0.0
PLACE_14298,0.0,0.0,0.0
PLACE_14299,0.0,0.0,0.0
PLACE_14300,0.0,0.0,0.0
PLACE_14301,0.0,0.0,0.0
PLACE_14302,0.0,0.0,0.0
PLACE_14303,0.0,0.0,0.0
PLACE_14304,0.0,0.0,0.0
PLACE_14305,0.0,0.0,0.0
PLACE_14306,0.0,0.0,0.0
PLACE_14307,0.0,0.0,0.0
PLACE_14308,0.0,0.0,0.0
PLACE_14309,0.0,0.0,0.0
PLACE_14310,0.0,0.0,0.0
PLACE_14311,0.0,0.0,0.0
PLACE_14312,0.0,0.0,0.0
PLACE_14313,0.0,0.0,0.0
PLACE_14314,0.0,0.0,0.0
PLACE_14315,0.0,0.0,0.0
PLACE_14316,0.0,0.0,0.0
PLACE_14317,0.0,0.0,0.0
PLACE_14318,0.0,0.0,0.0
PLACE_14319,0.0,0.0,0.0
PLACE_14320,0.0,0.0,0.0
PLACE_14321,0.0,0.0,0.0
PLACE_14322,0.0,0.0,0.0
PLACE_14323,0.0,0.0,0.0
PLACE_14324,0.0,0.0,0.0
PLACE_14325,0.0,0.0,0.0
PLACE_14326,0.0,0.0,0.0
PLACE_14327,0.0,0.0,0.0
PLACE_14328,0.0,0.0,0.0
PLACE_14329,0.0,0.0,0.0
PLACE_14330,0.0,0.0,0.0
PLACE_14331,0.0,0.0,0.0
PLACE_14332,0.0,0.0,0.0
PLACE_14333,0.0,0.0,0.0
PLACE_14334,0.0,0.0,0.0
PLACE_14335,0.0,0.0,0.0
PLACE_14336,0.0,0.0,0.0
PLACE_14337,0.0,0.0,0.0
PLACE_14338,0.0,0.0,0.0
PLACE_14339,0.0,0.0,0.0
PLACE_14340,0.0,0.0,0.0
PLACE_14341,0.0,0.0,0.0
PLACE_14342,0.0,0.0,0.0
PLACE_14343,0.0,0.0,0.0
PLACE_14344,0.0,0.0,0.0
PLACE_14345,0.0,0.0,0.0
PLACE_14346,0.0,0.0,0.0
PLACE_14347,0.0,0.0,0.0
PLACE_14348,0.0,0.0,0.0
PLACE_14349,0.0,0.0,0.0
PLACE_14350,0.0,0.0,0.0
PLACE_14351,0.0,0.0,0.0
PLACE_14352,0.0,0.0,0.0
PLACE_14353,0.0,0.0,0.0
PLACE_14354,0.0,0.0,0.0
PLACE_14355,0.0,0.0,0.0
PLACE_14356,0.0,0.0,0.0
PLACE_14357,0.0,0.0,0.0
PLACE_14358,0.0,0.0,0.0
PLACE_14359,0.0,0.0,0.0
PLACE_14360,0.0,0.0,0.0
PLACE_14361,0.0,0.0,0.0
PLACE_14362,0.0,0.0,0.0
PLACE_14363,0.0,0.0,0.0
PLACE_14364,0.0,0.0,0.0
PLACE_14365,0.0,0.0,0.0
PLACE_14366,0.0,0.0,0.0
PLACE_14367,0.0,0.0,0.0
PLACE_14368,0.0,0.0,0.0
PLACE_14369,0.0,0.0,0.0
PLACE_14370,0.0,0.0,0.0
PLACE_14371,0.0,0.0,0.0
PLACE_14372,0.0,0.0,0.0
PLACE_14373,0.0,0.0,0.0
PLACE_14374,0.0,0.0,0.0
PLACE_14375,0.0,0.0,0.0
PLACE_14376,0.0,0.0,0.0
PLACE_14377,0.0,0.0,0.0
PLACE_14378,0.0,0.0,0.0
PLACE_14379,0.0,0.0,0.0
PLACE_14380,0.0,0.0,0.0
PLACE_14381,0.0,0.0,0.0
PLACE_14382,0.0,0.0,0.0
PLACE_14383,0.0,0.0,0.0
PLACE_14384,0.0,0.0,0.0
PLACE_14385,0.0,0.0,0.0
PLACE_14386,0.0,0.0,0.0
PLACE_14387,0.0,0.0,0.0
PLACE_14388,0.0,0.0,0.0
PLACE_14389,0.0,0.0,0.0
PLACE_14390,0.0,0.0,0.0
PLACE_14391,0.0,0.0,0.0
PLACE_14392,0.0,0.0,0.0
PLACE_14393,0.0,0.0,0.0
PLACE_14394,0.0,0.0,0.0
PLACE_14395,0.0,0.0,0.0
PLACE_14396,0.0,0.0,0.0
PLACE_14397,0.0,0.0,0.0
PLACE_14398,0.0,0.0,0.0
PLACE_14399,0.0,0.0,0.0
PLACE_14400,0.0,0.0,0.0
PLACE_14401,0.0,0.0,0.0
PLACE_14402,0.0,0.0,0.0
PLACE_14403,0.0,0.0,0.0
PLACE_14404,0.0,0.0,0.0
PLACE_14405,0.0,0.0,0.0
PLACE_14406,0.0,0.0,0.0
PLACE_14407,0.0,0.0,0.0
PLACE_14408,0.0,0.0,0.0
PLACE_14409,0.0,0.0,0.0
PLACE_14410,0.0,0.0,0.0
PLACE_14411,0.0,0.0,0.0
PLACE_14412,0.0,0.0,0.0
PLACE_14413,0.0,0.0,0.0
PLACE_14414,0.0,0.0,0.0
PLACE_14415,0.0,0.0,0.0
PLACE_14416,0.0,0.0,0.0
PLACE_14417,0.0,0.0,0.0
PLACE_14418,0.0,0.0,0.0
PLACE_14419,0.0,0.0,0.0
PLACE_14420,0.0,0.0,0.0
PLACE_14421,0.0,0.0,0.0
PLACE_14422,0.0,0.0,0.0
PLACE_14423,0.0,0.0,0.0
PLACE_14424,0.0,0.0,0.0
PLACE_14425,0.0,0.0,0.0
PLACE_14426,0.0,0.0,0.0
PLACE_14427,0.0,0.0,0.0
PLACE_14428,0.0,0.0,0.0
PLACE_14429,0.0,0.0,0.0
PLACE_14430,0.0,0.0,0.0
PLACE_14431,0.0,0.0,0.0
PLACE_14432,0.0,0.0,0.0
PLACE_14433,0.0,0.0,0.0
PLACE_14434,0.0,0.0,0.0
PLACE_14435,0.0,0.0,0.0
PLACE_14436,0.0,0.0,0.0
PLACE_14437,0.0,0.0,0.0
PLACE_14438,0.0,0.0,0.0
PLACE_14439,0.0,0.0,0.0
PLACE_14440,0.0,0.0,0.0
PLACE_14441,0.0,0.0,0.0
PLACE_14442,0.0,0.0,0.0
PLACE_14443,0.0,0.0,0.0
PLACE_14444,0.0,0.0,0.0
PLACE_14445,0.0,0.0,0.0
PLACE_14446,0.0,0.0,0.0
PLACE_14447,0.0,0.0,0.0
PLACE_14448,0.0,0.0,0.0
PLACE_14449,0.0,0.0,0.0
PLACE_14450,0.0,0.0,0.0
PLACE_14451,0.0,0.0,0.0
PLACE_14452,0.0,0.0,0.0
PLACE_14453,0.0,0.0,0.0
PLACE_14454,0.0,0.0,0.0
PLACE_14455,0.0,0.0,0.0
PLACE_14456,0.0,0.0,0.0
PLACE_14457,0.0,0.0,0.0
PLACE_14458,0.0,0.0,0.0
PLACE_14459,0.0,0.0,0.0
PLACE_14460,0.0,0.0,0.0
PLACE_14461,0.0,0.0,0.0
PLACE_14462,0.0,0.0,0.0
PLACE_14463,0.0,0.0,0.0
PLACE_14464,0.0,0.0,0.0
PLACE_14465,0.0,0.0,0.0
PLACE_14466,0.0,0.0,0.0
PLACE_14467,0.0,0.0,0.0
PLACE_14468,0.0,0.0,0.0
PLACE_14469,0.0,0.0,0.0
PLACE_14470,0.0,0.0,0.0
PLACE_14471,0.0,0.0,0.0
PLACE_14472,0.0,0.0,0.0
PLACE_14473,0.0,0.0,0.0
PLACE_14474,0.0,0.0,0.0
PLACE_14475,0.0,0.0,0.0
PLACE_14476,0.0,0.0,0.0
PLACE_14477,0.0,0.0,0.0
PLACE_14478,0.0,0.0,0.0
PLACE_14479,0.0,0.0,0.0
PLACE_14480,0.0,0.0,0.0
PLACE_14481,0.0,0.0,0.0
PLACE_14482,0.0,0.0,0.0
PLACE_14483,0.0,0.0,0.0
PLACE_14484,0.0,0.0,0.0
PLACE_14485,3.3988,0.0,3.3988
PLACE_14486,0.0,0.0,0.0
PLACE_14487,4.1013,0.0,4.1013
PLACE_14488,0.0,0.0,0.0
PLACE_14489,0.0,0.0,0.0
PLACE_14490,0.0,0.0,0.0
PLACE_14491,4.3913,0.0,4.3913
PLACE_14492,4.0992,0.0,4.0992
PLACE_14493,0.0,0.0,0.0
PLACE_14494,0.0,0.0,0.0
PLACE_14495,0.0,0.0,0.0
PLACE_14496,0.0,0.0,0.0
PLACE_14497,4.668,0.0,4.668
PLACE_14498,0.0,0.0,0.0
PLACE_14499,0.0,0.0,0.0
PLACE_14500,0.0,0.0,0.0
PLACE_14501,0.0,0.0,0.0
PLACE_14502,0.0,0.0,0.0
PLACE_14503,0.0,0.0,0.0
PLACE_14504,0.0,0.0,0.0
PLACE_14505,0.0,0.0,0.0
PLACE_14506,0.0,0.0,0.0
PLACE_14507,0.0,0.0,0.0
PLACE_14508,0.0,0.0,0.0
PLACE_14509,0.0,0.0,0.0
PLACE_14510,0.0,0.0,0.0
PLACE_14511,0.0,0.0,0.0
PLACE_14512,0.0,0.0,0.0
PLACE_14513,0.0,0.0,0.0
PLACE_14514,0.0,0.0,0.0
PLACE_14515,0.0,0.0,0.0
PLACE_14516,0.0,0.0,0.0
PLACE_14517,0.0,0.0,0.0
PLACE_14518,0.0,0.0,0.0
PLACE_14519,0.0,0.0,0.0
PLACE_14520,0.0,0.0,0.0
PLACE_14521,0.0,0.0,0.0
PLACE_14522,0.0,0.0,0.0
PLACE_14523,0.0,0.0,0.0
PLACE_14524,0.0,0.0,0.0
PLACE_14525,0.0,0.0,0.0
PLACE_14526,0.0,0.0,0.0
PLACE_14527,0.0,0.0,0.0
PLACE_14528,0.0,0.0,0.0
PLACE_14529,0.0,0.0,0.0
PLACE_14530,0.0,0.0,0.0
PLACE_14531,0.0,0.0,0.0
PLACE_14532,0.0,0.0,0.0
PLACE_14533,0.0,0.0,0.0
PLACE_14534,0.0,0.0,0.0
PLACE_14535,0.0,0.0,0.0
PLACE_14536,0.0,0.0,0.0
PLACE_14537,0.0,0.0,0.0
PLACE_14538,0.0,0.0,0.0
PLACE_14539,0.0,0.0,0.0
PLACE_14540,0.0,0.0,0.0
PLACE_14541,0.0,0.0,0.0
PLACE_14542,0.0,0.0,0.0
PLACE_14543,0.0,0.0,0.0
PLACE_14544,0.0,0.0,0.0
PLACE_14545,0.0,0.0,0.0
PLACE_14546,0.0,0.0,0.0
PLACE_14547,0.0,0.0,0.0
PLACE_14548,0.0,0.0,0.0
