content_id,source,large_category,mid_category,facility_name,is_program,program_name,sido,sigungu,address,lat,lon,price_known,price,is_free,price_raw,open_time,close_time,is_time_fixed,operating_hours_remark,closed_day,tel,homepage,description,space_type,social_mode,social_intensity_score,content_mode,last_updated
PLACE_CAMP_0262,야영장(캠핑),자연,캠핑장,사노리숲캠핑장,False,,경기도,구리시,경기도 구리시 동구릉로459번길 181 (사노동),37.63546825863572,127.13226602736076,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-05-11 17:32:26
PLACE_CAMP_0263,야영장(캠핑),자연,캠핑장,늘데이,False,,경기도,남양주시,경기도 남양주시 진접읍 경복대로197번길 5-21,37.715515372518745,127.2027447112156,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-08-26 11:48:57
PLACE_CAMP_0264,야영장(캠핑),자연,캠핑장,(주)수동자연마을 힐링별밤수목원캠핑장,False,,경기도,남양주시,경기도 남양주시 수동면 비룡로 1516-17,37.749468064668015,127.27334501970248,False,,,,,,False,,,,,,실외,그룹,3,감각형,2018-09-06 15:05:59
PLACE_CAMP_0265,야영장(캠핑),자연,캠핑장,축령산자연휴양림 야영장,False,,경기도,남양주시,경기도 남양주시 수동면 축령산로 299,37.75185500069254,127.32261577330854,False,,,,,,False,,,80086682.0,,,실외,그룹,3,감각형,2016-05-23 13:43:38
PLACE_CAMP_0266,야영장(캠핑),자연,캠핑장,가족쉼터,False,,경기도,남양주시,경기도 남양주시 수동면 수산리 591-2 ,37.75482632411605,127.27210958474784,False,,,,,,False,,,315904597.0,,,실외,그룹,3,감각형,2023-07-20 14:43:05
PLACE_CAMP_0267,야영장(캠핑),자연,캠핑장,수산아카데미 캠핑장,False,,경기도,남양주시,경기도 남양주시 수동면 철마산로 316-31,37.71911555795323,127.2646914573956,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-05-27 09:22:00
PLACE_CAMP_0268,야영장(캠핑),자연,캠핑장,벨하우스 글램핑,False,,경기도,남양주시,경기도 남양주시 수동면 지둔로445번안길 10-6,37.72662144718908,127.29680662882672,False,,,,,,False,,,,,,실외,그룹,3,감각형,2021-03-05 15:55:55
PLACE_CAMP_0269,야영장(캠핑),자연,캠핑장,로코코 캠핑장,False,,경기도,남양주시,경기도 남양주시 수동면 지둔리 366-2 ,37.71517663992368,127.29991793762444,False,,,,,,False,,,,,,실외,그룹,3,감각형,2016-03-04 09:01:07
PLACE_CAMP_0270,야영장(캠핑),자연,캠핑장,윈드힐글램핑카라반캠핑장,False,,경기도,남양주시,경기도 남양주시 수동면 비룡로 1738-23,37.76491518422584,127.28448241304392,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-03-14 15:29:19
PLACE_CAMP_0271,야영장(캠핑),자연,캠핑장,남양주 휴림,False,,경기도,남양주시,경기도 남양주시 수동면 지둔로 352-1,37.714293692422906,127.30024597813932,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-05-13 09:08:09
PLACE_CAMP_0272,야영장(캠핑),자연,캠핑장,남양주 별빛 캠핑장,False,,경기도,남양주시,경기도 남양주시 수동면 비룡로1742번길 3-16,37.76616658305388,127.28380820922496,False,,,,,,False,,,,,,실외,그룹,3,감각형,2022-11-03 13:41:36
PLACE_CAMP_0273,야영장(캠핑),자연,캠핑장,쿼크밸리캠프 야영장,False,,경기도,남양주시,경기도 남양주시 화도읍 가곡리 401 ,37.69131544436743,127.29412102899218,False,,,,,,False,,,,,,실외,그룹,3,감각형,2018-04-26 10:36:27
PLACE_CAMP_0274,야영장(캠핑),자연,캠핑장,더드림핑,False,,경기도,남양주시,경기도 남양주시 화도읍 북한강로 1630-18 (다판다연수원),37.652818057079074,127.37003911793936,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-05-14 16:06:05
PLACE_CAMP_0275,야영장(캠핑),자연,캠핑장,마실 캠핑장,False,,경기도,남양주시,경기도 남양주시 오남읍 팔현로216번길 24-1,37.68932322894072,127.23019813846466,False,,,,,,False,,,,,,실외,그룹,3,감각형,2021-12-10 15:23:25
PLACE_CAMP_0276,야영장(캠핑),자연,캠핑장,팔현야영장,False,,경기도,남양주시,"경기도 남양주시 오남읍 팔현로175번길 264, 팔현캠프",37.69881690328935,127.25692334730606,False,,,,,,False,,,,,,실외,그룹,3,감각형,2018-09-20 16:00:31
PLACE_CAMP_0277,야영장(캠핑),자연,캠핑장,해자연캠핑장,False,,경기도,남양주시,경기도 남양주시 오남읍 팔현로175번길 310-60,37.70184709448656,127.26399450634308,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-09-08 10:46:44
PLACE_CAMP_0278,야영장(캠핑),자연,캠핑장,굼1687,False,,경기도,남양주시,경기도 남양주시 화도읍 북한강로 1546,37.64665975223684,127.36501961281792,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-07-18 17:41:07
PLACE_CAMP_0279,야영장(캠핑),자연,캠핑장,수동시온캠프,False,,경기도,남양주시,경기도 남양주시 수동면 지둔로445번길 82,37.72705095939168,127.29854743989227,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-06-11 14:04:42
PLACE_CAMP_0280,야영장(캠핑),자연,캠핑장,벨하우스,False,,경기도,남양주시,경기도 남양주시 수동면 지둔로445번길 98,37.72764179636725,127.29698997672132,False,,,,,,False,,,,,,실외,그룹,3,감각형,2021-01-15 13:10:31
PLACE_CAMP_0281,야영장(캠핑),자연,캠핑장,별내린캠핑장,False,,경기도,남양주시,경기도 남양주시 수동면 축령산로 121-1,37.73907738622255,127.30505856920009,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-04-01 17:14:20
PLACE_CAMP_0282,야영장(캠핑),자연,캠핑장,팔현 캠핑1,False,,경기도,남양주시,경기도 남양주시 오남읍 팔현로175번길 284-1,37.6999559,127.2598853,False,,,,,,False,,,,,,실외,그룹,3,감각형,2023-09-14 08:39:21
PLACE_CAMP_0283,야영장(캠핑),자연,캠핑장,더 스타일,False,,경기도,남양주시,경기도 남양주시 수동면 비룡로 1663,37.75971596666433,127.2782151803252,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-21 16:30:55
PLACE_CAMP_0284,야영장(캠핑),자연,캠핑장,구이PICK,False,,경기도,오산시,경기도 오산시 서랑로 208-13 (지곶동),37.17213640942575,127.02142434765686,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-01-22 15:36:28
PLACE_CAMP_0285,야영장(캠핑),자연,캠핑장,맑음터공원 캠핑장,False,,경기도,오산시,경기도 오산시 오산천로 52 (오산동),37.1382402892846,127.06455796173948,False,,,,,,False,,,3180366891.0,,,실외,그룹,3,감각형,2026-01-22 15:32:34
PLACE_CAMP_0286,야영장(캠핑),자연,캠핑장,솔잎향 캠핑파크,False,,경기도,시흥시,경기도 시흥시 수인로2107번길 52 (조남동),37.36989616602319,126.87148764022284,False,,,,,,False,,,314027732.0,,,실외,그룹,3,감각형,2022-07-08 14:43:12
PLACE_CAMP_0287,야영장(캠핑),자연,캠핑장,여우하우야영장,False,,경기도,시흥시,경기도 시흥시 하우로94번길 39 (대야동),37.46325923062178,126.78782040213544,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-08-01 16:42:05
PLACE_CAMP_0288,야영장(캠핑),자연,캠핑장,물왕호수캠핑,False,,경기도,시흥시,경기도 시흥시 물왕수변로 178 (산현동),37.3785134698462,126.84156832943545,False,,,,,,False,,,,,,실외,그룹,3,감각형,2023-02-02 08:56:59
PLACE_CAMP_0289,야영장(캠핑),자연,캠핑장,(주)웨이브파크,False,,경기도,시흥시,"경기도 시흥시 거북섬둘레길 42, 웨이브파크 (정왕동)",37.32283653048344,126.6800568294426,False,,,,,,False,,,,,,실외,그룹,3,감각형,2022-02-08 15:33:00
PLACE_CAMP_0290,야영장(캠핑),자연,캠핑장,갯골캠핑장,False,,경기도,시흥시,경기도 시흥시 동서로 137-71 (월곶동),37.3893652004444,126.76205239188928,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-02-27 17:52:00
PLACE_CAMP_0291,야영장(캠핑),자연,캠핑장,물왕숲캠핑파크,False,,경기도,시흥시,경기도 시흥시 물왕동 341-12 ,37.38116592491681,126.8279054654523,False,,,,,,False,,,314053346.0,,,실외,그룹,3,감각형,2022-02-15 10:08:31
PLACE_CAMP_0292,야영장(캠핑),자연,캠핑장,작은쉼터야영장,False,,경기도,시흥시,경기도 시흥시 죽율로 25 (죽율동),37.34944747415225,126.75897874577628,False,,,,,,False,,,314316660.0,,,실외,그룹,3,감각형,2025-01-13 11:19:06
PLACE_CAMP_0293,야영장(캠핑),자연,캠핑장,판타스틱 캠프닉,False,,경기도,시흥시,경기도 시흥시 군자로 125-40 (월곶동),37.372206,126.7700953,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-10-17 09:04:57
PLACE_CAMP_0294,야영장(캠핑),자연,캠핑장,초막골생태공원 느티나무야영장,False,,경기도,군포시,경기도 군포시 초막골길 130 (산본동),37.3473546791731,126.91810052664196,False,,,,,,False,,,313904051.0,,,실외,그룹,3,감각형,2025-09-18 14:00:21
PLACE_CAMP_0295,야영장(캠핑),자연,캠핑장,바베큐팩토리 백운호수점,False,,경기도,의왕시,경기도 의왕시 의일로 92 (학의동),37.38068864092562,127.011680406068,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-04-10 14:43:44
PLACE_CAMP_0296,야영장(캠핑),자연,캠핑장,바라산자연휴양림 야영장,False,,경기도,의왕시,경기도 의왕시 바라산로 84 (학의동),37.37023355600371,127.02126806367352,False,,,,,,False,,,313457480.0,,,실외,그룹,3,감각형,2026-04-07 17:11:28
PLACE_CAMP_0297,야영장(캠핑),자연,캠핑장,오매기744,False,,경기도,의왕시,경기도 의왕시 오매기백운산길 54-11 (오전동),37.35621533806574,126.99856784526584,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-08-26 16:47:48
PLACE_CAMP_0298,야영장(캠핑),자연,캠핑장,서현농원 야영장,False,,경기도,의왕시,"경기도 의왕시 왕림길 85-1, 서현농원 야영장 (왕곡동)",37.34337873930407,126.98918255946498,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-01-15 14:59:34
PLACE_CAMP_0299,야영장(캠핑),자연,캠핑장,왕송호수 캠핑장,False,,경기도,의왕시,경기도 의왕시 왕송못동로 295 (월암동),37.30675743280829,126.952799082702,False,,,,,,False,,,313453082.0,,,실외,그룹,3,감각형,2022-07-13 18:03:41
PLACE_CAMP_0300,야영장(캠핑),자연,캠핑장,하남 야영장,False,,경기도,하남시,경기도 하남시 검단산로146번길 80 (창우동),37.528404973157976,127.23090353633616,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-08-25 10:18:41
PLACE_CAMP_0301,야영장(캠핑),자연,캠핑장,히든 백야드(Hidden Backyard),False,,경기도,하남시,경기도 하남시 미사동로 102 (미사동),37.57542925228494,127.204001553263,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-05-26 17:39:39
PLACE_CAMP_0302,야영장(캠핑),자연,캠핑장,따봄,False,,경기도,하남시,경기도 하남시 서하남로576번길 119 (교산동),37.51852587088525,127.20675354553646,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-23 11:11:30
PLACE_CAMP_0303,야영장(캠핑),자연,캠핑장,별아래캠핑장,False,,경기도,용인시,경기도 용인시 처인구 양지면 한터로662번길 34-34,37.2561409175441,127.27593471795755,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-22 13:23:58
PLACE_CAMP_0304,야영장(캠핑),자연,캠핑장,연미향마을캠핑장,False,,경기도,용인시,경기도 용인시 처인구 원삼면 백원로 128-7,37.156162041551525,127.3307917631497,False,,,,,,False,,,313383317.0,,,실외,그룹,3,감각형,2025-05-23 10:11:43
PLACE_CAMP_0305,야영장(캠핑),자연,캠핑장,추계관광농원,False,,경기도,용인시,경기도 용인시 처인구 양지읍 추계로 118,37.2514503,127.3124788,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-04-20 09:05:07
PLACE_CAMP_0306,야영장(캠핑),자연,캠핑장,팡팡캠핑장,False,,경기도,용인시,경기도 용인시 처인구 원삼면 동부로 1041,37.181793096121325,127.29148965676444,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-04-10 16:52:16
PLACE_CAMP_0307,야영장(캠핑),자연,캠핑장,알솔레 관광농원,False,,경기도,용인시,경기도 용인시 처인구 원삼면 학일로 100-2,37.1493478004664,127.28677137340712,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-10-21 17:45:34
PLACE_CAMP_0308,야영장(캠핑),자연,캠핑장,한코관광농원야영장,False,,경기도,용인시,경기도 용인시 처인구 백암면 한택로 18,37.09594958220517,127.40737604406785,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-23 10:29:53
PLACE_CAMP_0309,야영장(캠핑),자연,캠핑장,용인 대장금파크 캠핑장,False,,경기도,용인시,경기도 용인시 처인구 백암면 용천드라마길 25-10,37.12005351158608,127.3401915311315,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-01-27 17:25:08
PLACE_CAMP_0310,야영장(캠핑),자연,캠핑장,바베큐팩토리캠핑장,False,,경기도,용인시,경기도 용인시 처인구 포곡읍 마성로 357,37.28511056624261,127.21103328385908,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-01-15 10:21:42
PLACE_CAMP_0311,야영장(캠핑),자연,캠핑장,에버오토캠핑장,False,,경기도,용인시,경기도 용인시 처인구 포곡읍 삼계리 677 ,37.2922486,127.2367616,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-22 10:55:52
PLACE_CAMP_0312,야영장(캠핑),자연,캠핑장,남양관광농원,False,,경기도,용인시,경기도 용인시 처인구 포곡읍 삼계리 675 ,37.2935776,127.235831,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-22 10:54:44
PLACE_CAMP_0313,야영장(캠핑),자연,캠핑장,용인 에버베이카라반,False,,경기도,용인시,경기도 용인시 처인구 포곡읍 부곡로 149-5,37.28003014710445,127.2065223977576,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-04-16 17:58:35
PLACE_CAMP_0314,야영장(캠핑),자연,캠핑장,스노우피크 에버랜드 캠프필드,False,,경기도,용인시,경기도 용인시 처인구 포곡읍 에버랜드로 392,37.302038897185454,127.200481664622,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-09-30 17:32:21
PLACE_CAMP_0315,야영장(캠핑),자연,캠핑장,파이브이모션관광농원,False,,경기도,용인시,경기도 용인시 처인구 백암면 고안로181번길 14-29,37.12630704874222,127.41966252477076,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-22 13:25:57
PLACE_CAMP_0316,야영장(캠핑),자연,캠핑장,솔빛캠프,False,,경기도,용인시,경기도 용인시 처인구 양지읍 남평로 112 (양지파인리조트),37.21433217657782,127.29006730903475,False,,,,,,False,,,313382001.0,,,실외,그룹,3,감각형,2026-02-03 14:01:11
PLACE_CAMP_0317,야영장(캠핑),자연,캠핑장,씨밀레자연관광농원,False,,경기도,용인시,경기도 용인시 처인구 이동읍 이원로601번길 1-7,37.16324947001652,127.24900929354284,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-23 10:09:09
PLACE_CAMP_0318,야영장(캠핑),자연,캠핑장,마운틴캠핑장,False,,경기도,용인시,경기도 용인시 처인구 원삼면 후평로185번길 50,37.13516875410572,127.32857884507315,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-01-27 19:56:28
PLACE_CAMP_0319,야영장(캠핑),자연,캠핑장,힐포인트,False,,경기도,용인시,경기도 용인시 수지구 동천로 541 (고기동),37.35144305300037,127.05294960607615,False,,,,,,False,,,7077614882.0,,,실외,그룹,3,감각형,2025-05-22 10:42:56
PLACE_CAMP_0320,야영장(캠핑),자연,캠핑장,꽃주렁나무주렁 캠핑장,False,,경기도,용인시,경기도 용인시 처인구 이동읍 경기동로1024번길 40,37.11437403529464,127.20928705996712,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-22 10:51:13
PLACE_CAMP_0321,야영장(캠핑),자연,캠핑장,캠프레이크,False,,경기도,용인시,경기도 용인시 기흥구 동탄기흥로785번길 21-5 (고매동),37.227517363428646,127.10000001486247,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-23 10:27:19
PLACE_CAMP_0322,야영장(캠핑),자연,캠핑장,정광산 관광농원,False,,경기도,용인시,경기도 용인시 처인구 모현읍 초부로 215-5,37.31607425899698,127.2655385983499,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-04-24 10:28:13
PLACE_CAMP_0323,야영장(캠핑),자연,캠핑장,농업회사법인(주) 소풍캠핑장,False,,경기도,용인시,경기도 용인시 처인구 이동읍 경기동로785번길 30,37.13322869938135,127.20621691514708,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-03-11 16:03:44
PLACE_CAMP_0324,야영장(캠핑),자연,캠핑장,철이네 캠핑랜드,False,,경기도,용인시,경기도 용인시 처인구 백암면 용천로 205,37.123731446349545,127.35167188079024,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-23 10:24:19
PLACE_CAMP_0325,야영장(캠핑),자연,캠핑장,용인밤골캠핑장,False,,경기도,용인시,경기도 용인시 처인구 원삼면 죽양대로1650번길 2-43,37.18701237804292,127.33485265476088,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-23 10:13:56
PLACE_CAMP_0326,야영장(캠핑),자연,캠핑장,룰루랄라 캠핑장,False,,경기도,용인시,경기도 용인시 처인구 동부로729번길 97 (해곡동),37.19629292061138,127.2717539214731,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-22 13:19:45
PLACE_CAMP_0327,야영장(캠핑),자연,캠핑장,용인 둥지골 캠핑장,False,,경기도,용인시,경기도 용인시 처인구 원삼면 후평로185번길 39,37.136204171297,127.32856602944004,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-22 13:18:11
PLACE_CAMP_0328,야영장(캠핑),자연,캠핑장,젤코바 캠핑장,False,,경기도,용인시,경기도 용인시 처인구 양지면 송주로236번길 82-19,37.23524748822083,127.26213969478484,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-23 10:19:28
PLACE_CAMP_0329,야영장(캠핑),자연,캠핑장,주원캠핑장,False,,경기도,용인시,경기도 용인시 처인구 원삼면 보개원삼로1415번길 11-14,37.12061488873248,127.30744612965208,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-23 10:22:50
PLACE_CAMP_0330,야영장(캠핑),자연,캠핑장,까치산 체험관광농원,False,,경기도,용인시,경기도 용인시 처인구 모현읍 초부로54번길 40,37.30994671626888,127.24555505684674,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-22 10:48:26
PLACE_CAMP_0331,야영장(캠핑),자연,캠핑장,아르테오스 빌리지,False,,경기도,용인시,경기도 용인시 처인구 이동읍 백자로260번길 6-2,37.20199076934553,127.17559855651751,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-10-22 16:39:40
PLACE_CAMP_0332,야영장(캠핑),자연,캠핑장,햇골글램핑,False,,경기도,용인시,경기도 용인시 처인구 백옥대로1191번길 63-7 (유방동),37.246357728367855,127.20678647079455,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-22 10:38:06
PLACE_CAMP_0333,야영장(캠핑),자연,캠핑장,승건관광농원,False,,경기도,용인시,경기도 용인시 처인구 원삼면 보개원삼로 1361-2,37.118288352311865,127.3061508323368,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-22 10:41:35
PLACE_CAMP_0334,야영장(캠핑),자연,캠핑장,(주)더캠핑야미,False,,경기도,용인시,경기도 용인시 처인구 남사읍 전궁로95번길 89,37.1073582479574,127.14391626419624,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-01-30 10:17:50
PLACE_CAMP_0335,야영장(캠핑),자연,캠핑장,싱글벙글캠핑장,False,,경기도,용인시,경기도 용인시 처인구 이동읍 상덕로 95-62 (외 4필지),37.212119477995046,127.15864445572215,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-08-20 13:47:19
PLACE_CAMP_0336,야영장(캠핑),자연,캠핑장,장수자연관광농원,False,,경기도,용인시,경기도 용인시 처인구 원삼면 보개원삼로1462번길 14-22,37.12442296546414,127.31456321812264,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-08-20 13:49:19
PLACE_CAMP_0337,야영장(캠핑),자연,캠핑장,단풍숲캠핑장,False,,경기도,용인시,경기도 용인시 처인구 원삼면 보개원삼로1462번길 14-22,37.124226181200704,127.31380307096696,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-08-20 13:48:14
PLACE_CAMP_0338,야영장(캠핑),자연,캠핑장,용인자연휴양림,False,,경기도,용인시,경기도 용인시 처인구 모현읍 초부로 220,37.31315148209539,127.27127753468572,False,,,,,,False,,,313360040.0,,,실외,그룹,3,감각형,2023-05-04 17:16:44
PLACE_CAMP_0339,야영장(캠핑),자연,캠핑장,문수산캠핑장,False,,경기도,용인시,경기도 용인시 처인구 이동읍 이원로 637-3,37.16221271792977,127.25354016370908,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-08-20 13:45:02
PLACE_CAMP_0340,야영장(캠핑),자연,캠핑장,용인 자연숲,False,,경기도,용인시,경기도 용인시 처인구 원삼면 원양로591번길 93-28,37.2069600953333,127.3107467917064,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-23 10:15:11
PLACE_CAMP_0341,야영장(캠핑),자연,캠핑장,용인 미르 힐,False,,경기도,용인시,경기도 용인시 처인구 모현읍 초부로 215-7,37.3155071272647,127.26525793176027,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-23 10:13:13
PLACE_CAMP_0342,야영장(캠핑),자연,캠핑장,숲속에안뜰,False,,경기도,용인시,경기도 용인시 처인구 원삼면 원양로 250-23,37.183025267103154,127.30813816697416,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-23 10:07:33
PLACE_CAMP_0343,야영장(캠핑),자연,캠핑장,에이스카라반,False,,경기도,용인시,경기도 용인시 처인구 이동읍 이원로 547,37.1649198468956,127.24375705587325,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-11-25 11:05:00
PLACE_CAMP_0344,야영장(캠핑),자연,캠핑장,구봉산오토캠핑장 나인힐스,False,,경기도,용인시,경기도 용인시 처인구 원삼면 보개원삼로1372번길 41,37.11773910297628,127.31323509685852,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-04-02 13:58:23
PLACE_CAMP_0345,야영장(캠핑),자연,캠핑장,캐리비안캠프,False,,경기도,용인시,경기도 용인시 처인구 포곡읍 마성로 356,37.2844681,127.2091648,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-05-23 10:25:12
PLACE_CAMP_0346,야영장(캠핑),자연,캠핑장,캠프1361,False,,경기도,용인시,경기도 용인시 처인구 원삼면 보개원삼로 1361,37.11882097180591,127.30779326438888,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-06-27 10:57:25
PLACE_CAMP_0347,야영장(캠핑),자연,캠핑장,용인반딧불캠핑장,False,,경기도,용인시,경기도 용인시 처인구 원삼면 보개원삼로1517번길 153,37.131044118756165,127.29574514956592,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-08-20 13:44:21
PLACE_CAMP_0348,야영장(캠핑),자연,캠핑장,봉봉캠핑장,False,,경기도,용인시,경기도 용인시 처인구 이동읍 백자로184번길 17,37.207379460113984,127.16965522246392,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-08-20 13:43:27
PLACE_CAMP_0349,야영장(캠핑),자연,캠핑장,다누리움 캠핑장,False,,경기도,용인시,경기도 용인시 처인구 이동읍 묘봉로277번길 41,37.1293728659164,127.24351919909954,False,,,,,,False,,,313072537.0,,,실외,그룹,3,감각형,2025-05-22 13:15:49
PLACE_CAMP_0350,야영장(캠핑),자연,캠핑장,골드펫리조트,False,,경기도,용인시,경기도 용인시 기흥구 기흥단지로 406 (고매동),37.22015513432959,127.13823730210594,False,,,,,,False,,,312869111.0,,,실외,그룹,3,감각형,2025-05-22 10:46:10
PLACE_CAMP_0351,야영장(캠핑),자연,캠핑장,산머루농원캠핑장,False,,경기도,파주시,경기도 파주시 적성면 윗배우니길 441-42,37.95857708042394,126.96055393676151,False,,,,,,False,,,319589558.0,,,실외,그룹,3,감각형,2025-04-01 11:34:21
PLACE_CAMP_0352,야영장(캠핑),자연,캠핑장,별난독서문화체험장,False,,경기도,파주시,경기도 파주시 법원읍 술이홀로 1315,37.88461895634125,126.87783269148676,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-02-03 11:10:10
PLACE_CAMP_0353,야영장(캠핑),자연,캠핑장,초리풍경,False,,경기도,파주시,경기도 파주시 법원읍 초리골길 180,37.85380575291808,126.89163637782318,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-03-06 17:33:49
PLACE_CAMP_0354,야영장(캠핑),자연,캠핑장,태양힐링숲,False,,경기도,파주시,경기도 파주시 적성면 설마천로 372,37.94696720458601,126.94117133684908,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-08-01 20:59:43
PLACE_CAMP_0355,야영장(캠핑),자연,캠핑장,자유로캠핑장,False,,경기도,파주시,경기도 파주시 탄현면 자유로 3902-66,37.82905989515511,126.72088021551345,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-10-21 16:46:04
PLACE_CAMP_0356,야영장(캠핑),자연,캠핑장,디엠지라운지(DMZ LOUNGE),False,,경기도,파주시,경기도 파주시 탄현면 새오리로161번길 90,37.80041358465465,126.68345277869604,False,,,,,,False,,,319592353.0,,,실외,그룹,3,감각형,2025-01-06 10:49:41
PLACE_CAMP_0357,야영장(캠핑),자연,캠핑장,자장캠핑장,False,,경기도,파주시,경기도 파주시 적성면 국사로 303,37.961565229853726,126.8694618179175,False,,,,,,False,,,,,,실외,그룹,3,감각형,2026-01-19 09:07:44
PLACE_CAMP_0358,야영장(캠핑),자연,캠핑장,야호캠핑장,False,,경기도,파주시,경기도 파주시 문산읍 사임당로259번길 261,37.87520712421302,126.82737695854578,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-03-31 13:39:39
PLACE_CAMP_0359,야영장(캠핑),자연,캠핑장,파주 천지연캠핑장,False,,경기도,파주시,경기도 파주시 파평면 파평산로 485-155,37.903579630658,126.82673433303668,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-11-18 14:15:42
PLACE_CAMP_0360,야영장(캠핑),자연,캠핑장,outside,False,,경기도,파주시,경기도 파주시 법원읍 자운서원로 110,37.85862914479061,126.87328793185296,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-08-06 18:44:38
PLACE_CAMP_0361,야영장(캠핑),자연,캠핑장,농업회사법인 시즌온 주식회사,False,,경기도,파주시,경기도 파주시 적성면 윗배우니길 441-127,37.96221172454472,126.9626317986602,False,,,,,,False,,,,,,실외,그룹,3,감각형,2024-10-15 14:06:58
PLACE_CAMP_0362,야영장(캠핑),자연,캠핑장,파주 옥돌캠핑장,False,,경기도,파주시,경기도 파주시 월롱면 엘지로 438-235,37.82767037065698,126.76060368427297,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-03-31 10:12:02
PLACE_CAMP_0363,야영장(캠핑),자연,캠핑장,프로방스 캠핑장,False,,경기도,파주시,경기도 파주시 월롱면 송화로 170-27,37.78060317519888,126.7775054256604,False,,,,,,False,,,7087783100.0,,,실외,그룹,3,감각형,2026-03-12 06:38:49
PLACE_CAMP_0364,야영장(캠핑),자연,캠핑장,테라피크닉,False,,경기도,파주시,경기도 파주시 탄현면 웅지로110번길 68-13,37.813978615228486,126.7350439460072,False,,,,,,False,,,,,,실외,그룹,3,감각형,2025-03-31 13:42:29
